evaluation,choice,kept,PdetailsBackForwardChosenstepsWaled,DdetailsKindNumhotNumall
7062,P,0,P[  -3/   1/ 324/  -3],             
7063,D,1,                      ,D[AR/105/143/334]
7064,D,1,                      ,D[FL/251/144/334]
7065,D,0,                      ,D[AR/ 60/144/334]
7066,D,0,                      ,D[AR/105/144/334]
7067,D,0,                      ,D[FL/146/144/334]
7068,P,0,P[   0/  12/  70/  11],             
7069,P,1,P[  -1/   0/  38/  -1],             
7070,P,1,P[ -15/  62/  15/  50],             
7071,P,0,P[  -1/   2/ 102/   1],             
7072,D,1,                      ,D[AR/180/144/334]
7073,P,1,P[-140/   2/ 227/-133],             
7074,D,1,                      ,D[AR/ 85/145/334]
7075,P,0,P[ -20/   2/ 285/ -19],             
7076,P,0,P[  -3/  36/  64/  25],             
7077,P,0,P[  -3/   1/ 172/  -3],             
7078,D,0,                      ,D[FL/262/145/334]
7079,D,1,                      ,D[AR/  5/145/334]
7080,P,1,P[   0/   4/ 218/   1],             
7081,P,1,P[ -66/   0/  72/  -6],             
7082,P,1,P[   0/   3/ 116/   2],             
7083,D,1,                      ,D[AR/ 89/145/334]
7084,P,1,P[  -1/   3/ 219/  -1],             
7085,P,0,P[  -2/   0/ 140/  -2],             
7086,P,0,P[  -4/  11/  93/  -2],             
7087,D,0,                      ,D[FL/307/145/334]
7088,P,0,P[   0/   9/ 157/   8],             
7089,P,0,P[ -17/   5/  17/ -15],             
7090,D,0,                      ,D[AR/  5/145/334]
7091,P,0,P[ -13/   0/ 257/ -13],             
7092,P,0,P[ -11/  14/  11/  10],             
7093,D,0,                      ,D[AR/204/145/334]
7094,D,0,                      ,D[AR/175/145/334]
7095,D,1,                      ,D[FL/ 90/145/334]
7096,D,0,                      ,D[AR/202/145/334]
7097,P,0,P[  -5/  40/ 259/  31],             
7098,P,1,P[  -1/   7/  86/  -1],             
7099,D,0,                      ,D[FL/ 51/145/334]
7100,D,1,                      ,D[AR/ 20/145/334]
7101,P,0,P[  -2/  27/  82/  26],             
7102,D,0,                      ,D[AR/129/146/334]
7103,D,0,                      ,D[AR/ 60/146/334]
7104,D,0,                      ,D[AR/  0/146/334]
7105,D,0,                      ,D[IM/284/146/334]
7106,D,0,                      ,D[AR/268/146/334]
7107,P,1,P[ -15/  62/  15/  -6],             
7108,P,1,P[  -1/   5/ 124/  -1],             
7109,D,1,                      ,D[IM/ 45/146/334]
7110,P,1,P[  -1/   0/ 224/  -1],             
7111,D,0,                      ,D[IM/219/146/334]
7112,D,1,                      ,D[AR/ 20/146/334]
7113,D,0,                      ,D[AR/ 38/145/334]
7114,P,0,P[  -2/  21/   8/  20],             
7115,D,0,                      ,D[FL/144/145/334]
7116,P,0,P[  -8/   0/ 334/  -8],             
7117,P,1,P[  -3/   0/ 232/  -3],             
7118,D,0,                      ,D[FL/146/145/334]
7119,P,0,P[  -9/   0/ 330/  -9],             
7120,D,1,                      ,D[IM/214/145/334]
7121,D,0,                      ,D[AR/175/145/334]
7122,D,1,                      ,D[FL/304/145/334]
7123,P,0,P[ -81/   1/  81/ -78],             
7124,D,1,                      ,D[AR/ 83/145/334]
7125,D,0,                      ,D[AR/ 60/145/334]
7126,P,0,P[  -2/  25/ 192/  -1],             
7127,P,0,P[  -6/  24/ 114/  -5],             
7128,P,0,P[  -1/   0/ 302/  -1],             
7129,D,0,                      ,D[FL/236/145/334]
7130,D,0,                      ,D[FL/120/145/334]
7131,P,1,P[  -1/   5/ 170/  -1],             
7132,D,1,                      ,D[AR/  5/145/334]
7133,P,1,P[  -1/   4/ 225/   3],             
7134,D,0,                      ,D[AR/202/145/334]
7135,P,1,P[ -12/   0/ 309/  -2],             
7136,D,0,                      ,D[FL/259/145/334]
7137,P,0,P[ -24/   0/ 193/  -3],             
7138,D,0,                      ,D[FL/ 34/145/334]
7139,D,1,                      ,D[AR/151/145/334]
7140,P,1,P[  -8/   2/ 292/  -6],             
7141,P,1,P[  -2/   2/ 189/   1],             
7142,D,0,                      ,D[FL/214/145/334]
7143,P,1,P[ -89/   7/  89/   6],             
7144,D,0,                      ,D[FL/ 25/144/334]
7145,P,1,P[  -1/   1/ 119/  -1],             
7146,P,0,P[  -1/   0/ 186/  -1],             
7147,D,0,                      ,D[AR/301/144/334]
7148,P,0,P[ -72/   6/ 147/  -8],             
7149,D,0,                      ,D[AR/ 85/144/334]
7150,P,0,P[  -1/  10/ 296/   9],             
7151,P,0,P[ -63/   4/  87/   3],             
7152,D,0,                      ,D[FL/ 22/144/334]
7153,P,1,P[  -2/   0/ 140/  -2],             
7154,P,0,P[  -1/   2/  38/   1],             
7155,D,0,                      ,D[FL/168/144/334]
7156,D,0,                      ,D[FL/  7/144/334]
7157,D,0,                      ,D[AR/224/144/334]
7158,D,0,                      ,D[IM/ 25/144/334]
7159,D,0,                      ,D[AR/222/144/334]
7160,P,0,P[ -53/   0/  59/  -1],             
7161,P,0,P[  -1/   0/ 270/  -1],             
7162,D,0,                      ,D[FL/233/144/334]
7163,D,1,                      ,D[AR/ 54/144/334]
7164,D,1,                      ,D[AR/134/144/334]
7165,D,1,                      ,D[AR/  3/144/334]
7166,D,0,                      ,D[FL/ 25/144/334]
7167,P,0,P[ -14/   0/ 300/ -11],             
7168,P,0,P[ -49/   0/  49/  -4],             
7169,D,1,                      ,D[FL/189/144/334]
7170,D,1,                      ,D[FL/146/143/334]
7171,D,0,                      ,D[FL/218/146/334]
7172,P,0,P[  -3/  18/  55/  -3],             
7173,D,1,                      ,D[AR/  3/146/334]
7174,P,1,P[  -6/  18/   6/  17],             
7175,D,1,                      ,D[AR/125/146/334]
7176,P,0,P[  -8/   1/ 207/  -8],             
7177,P,1,P[ -72/   1/  72/ -72],             
7178,P,0,P[  -5/  32/ 145/  25],             
7179,P,1,P[  -1/   2/  39/  -1],             
7180,D,0,                      ,D[AR/273/146/334]
7181,D,0,                      ,D[AR/134/146/334]
7182,P,0,P[   0/   3/ 295/   2],             
7183,P,0,P[ -96/   1/  96/ -11],             
7184,P,0,P[ -27/   1/ 110/ -25],             
7185,P,0,P[   0/  11/ 323/   7],             
7186,D,0,                      ,D[AR/181/146/334]
7187,P,0,P[   0/   5/ 113/   4],             
7188,P,1,P[ -12/  14/  12/ -11],             
7189,P,0,P[ -24/   0/ 193/ -24],             
7190,P,0,P[ -72/   6/ 147/  -2],             
7191,D,1,                      ,D[FL/252/146/334]
7192,D,1,                      ,D[AR/222/144/334]
7193,D,1,                      ,D[AR/245/144/334]
7194,P,0,P[ -34/   3/  34/ -32],             
7195,P,0,P[  -4/   0/ 308/  -4],             
7196,P,0,P[ -13/   0/ 257/ -13],             
7197,D,1,                      ,D[FL/259/143/334]
7198,P,0,P[  -1/   0/ 184/  -1],             
7199,D,0,                      ,D[FL/ 47/143/334]
7200,D,0,                      ,D[FL/236/143/334]
7201,D,1,                      ,D[AR/135/143/334]
7202,P,0,P[   0/   3/  38/   2],             
7203,P,0,P[ -20/   2/  28/   1],             
7204,D,0,                      ,D[FL/185/143/334]
7205,P,1,P[  -8/ 101/   8/  88],             
7206,D,0,                      ,D[AR/202/145/334]
7207,D,1,                      ,D[AR/ 85/145/334]
7208,D,0,                      ,D[IM/146/145/334]
7209,D,0,                      ,D[AR/156/145/334]
7210,D,1,                      ,D[FL/144/145/334]
7211,P,0,P[  -2/  44/ 106/  43],             
7212,D,0,                      ,D[FL/113/145/334]
7213,P,0,P[  -4/   1/ 173/  -4],             
7214,P,0,P[ -58/   5/  66/ -46],             
7215,P,0,P[  -5/   0/ 294/  -4],             
7216,D,1,                      ,D[AR/269/145/334]
7217,P,0,P[ -17/   4/  17/   1],             
7218,D,0,                      ,D[AR/289/145/334]
7219,D,1,                      ,D[FL/113/145/334]
7220,P,1,P[  -1/   6/ 174/   5],             
7221,D,0,                      ,D[AR/131/147/334]
7222,D,0,                      ,D[FL/274/147/334]
7223,D,0,                      ,D[AR/175/147/334]
7224,D,1,                      ,D[FL/218/147/334]
7225,D,1,                      ,D[AR/176/149/334]
7226,D,1,                      ,D[AR/204/149/334]
7227,P,0,P[  -1/   4/ 311/   3],             
7228,D,1,                      ,D[FL/124/148/334]
7229,P,1,P[ -63/   4/  86/ -63],             
7230,D,1,                      ,D[AR/ 35/147/334]
7231,P,0,P[  -1/   0/ 186/  -1],             
7232,D,1,                      ,D[FL/281/147/334]
7233,P,1,P[  -2/  15/ 125/  -1],             
7234,D,1,                      ,D[AR/ 15/148/334]
7235,P,0,P[  -2/   3/  86/  -2],             
7236,P,1,P[  -1/  25/   1/  18],             
7237,D,0,                      ,D[AR/129/148/334]
7238,P,0,P[ -22/   0/ 315/ -19],             
7239,P,0,P[ -72/   6/ 147/ -16],             
7240,P,0,P[ -60/   5/  67/ -51],             
7241,D,0,                      ,D[AR/221/148/334]
7242,D,0,                      ,D[FL/191/148/334]
7243,D,0,                      ,D[AR/ 85/148/334]
7244,D,1,                      ,D[FL/169/148/334]
7245,D,0,                      ,D[AR/111/147/334]
7246,D,0,                      ,D[FL/259/147/334]
7247,D,0,                      ,D[FL/308/147/334]
7248,P,1,P[  -2/   5/ 125/  -2],             
7249,P,1,P[  -2/  19/ 264/   2],             
7250,D,1,                      ,D[AR/221/146/334]
7251,P,0,P[ -24/   0/ 193/  -1],             
7252,D,0,                      ,D[AR/273/146/334]
7253,P,0,P[ -35/   4/  35/ -35],             
7254,D,0,                      ,D[AR/135/146/334]
7255,D,1,                      ,D[AR/177/146/334]
7256,D,0,                      ,D[AR/204/146/334]
7257,P,0,P[ -68/   1/  68/ -67],             
7258,D,1,                      ,D[AR/ 60/146/334]
7259,D,0,                      ,D[FL/264/148/334]
7260,P,0,P[ -31/   0/ 182/ -30],             
7261,P,1,P[ -11/  77/  11/  -7],             
7262,D,0,                      ,D[FL/235/148/334]
7263,P,0,P[   0/   6/ 269/   1],             
7264,P,1,P[ -31/   0/ 176/  -3],             
7265,D,0,                      ,D[AR/ 86/148/334]
7266,D,0,                      ,D[AR/243/148/334]
7267,P,0,P[ -11/   3/  78/ -11],             
7268,P,0,P[  -6/   9/ 276/  -6],             
7269,D,1,                      ,D[AR/ 54/148/334]
7270,D,0,                      ,D[FL/159/148/334]
7271,D,0,                      ,D[FL/ 92/148/334]
7272,P,0,P[ -18/   3/ 285/ -18],             
7273,D,1,                      ,D[FL/239/148/334]
7274,D,1,                      ,D[AR/ 56/148/334]
7275,D,1,                      ,D[FL/297/148/334]
7276,D,0,                      ,D[AR/ 55/148/334]
7277,D,0,                      ,D[AR/  5/148/334]
7278,D,0,                      ,D[AR/ 83/148/334]
7279,P,0,P[   0/  10/  72/   9],             
7280,P,0,P[  -1/   2/ 103/  -1],             
7281,P,0,P[ -10/   1/ 215/  -9],             
7282,D,0,                      ,D[IM/219/148/334]
7283,P,0,P[ -69/   0/ 116/  -2],             
7284,D,0,                      ,D[AR/ 49/148/334]
7285,D,1,                      ,D[AR/177/148/334]
7286,D,0,                      ,D[FL/144/148/334]
7287,P,1,P[  -9/   0/ 291/  -3],             
7288,P,0,P[ -42/   6/ 298/  -1],             
7289,D,0,                      ,D[FL/236/148/334]
7290,P,1,P[ -39/   2/  39/   1],             
7291,D,1,                      ,D[AR/ 63/148/334]
7292,D,1,                      ,D[AR/ 85/147/334]
7293,P,1,P[  -2/   7/ 121/  -2],             
7294,P,0,P[  -3/   1/ 297/  -3],             
7295,P,1,P[  -4/   4/ 275/  -3],             
7296,D,1,                      ,D[FL/304/147/334]
7297,P,0,P[ -11/   0/ 332/ -10],             
7298,D,1,                      ,D[AR/  2/147/334]
7299,D,0,                      ,D[FL/ 29/147/334]
7300,D,1,                      ,D[AR/269/147/334]
7301,D,0,                      ,D[FL/146/147/334]
7302,P,0,P[ -69/   0/ 116/ -66],             
7303,P,0,P[ -20/   0/ 150/ -19],             
7304,D,1,                      ,D[AR/227/147/334]
7305,D,1,                      ,D[FL/274/147/334]
7306,P,0,P[-111/   0/ 111/ -90],             
7307,D,0,                      ,D[IM/185/146/334]
7308,P,0,P[  -4/  26/ 214/  23],             
7309,D,0,                      ,D[AR/ 54/146/334]
7310,D,0,                      ,D[FL/ 56/146/334]
7311,P,0,P[  -5/   2/  73/   1],             
7312,P,0,P[ -49/   1/ 216/  -1],             
7313,P,1,P[   0/   3/ 295/   2],             
7314,P,1,P[-104/   2/ 104/ -12],             
7315,D,0,                      ,D[AR/224/146/334]
7316,P,1,P[  -4/   1/ 228/  -4],             
7317,D,1,                      ,D[AR/224/146/334]
7318,P,0,P[  -3/  13/  91/  -2],             
7319,D,0,                      ,D[IM/ 25/146/334]
7320,D,1,                      ,D[FL/120/146/334]
7321,D,1,                      ,D[FL/304/145/334]
7322,D,1,                      ,D[AR/204/145/334]
7323,D,0,                      ,D[FL/120/146/334]
7324,D,0,                      ,D[AR/ 37/146/334]
7325,P,0,P[  -1/   1/ 104/  -1],             
7326,D,1,                      ,D[AR/197/146/334]
7327,D,0,                      ,D[FL/ 25/146/334]
7328,P,0,P[  -1/   2/  83/   1],             
7329,D,0,                      ,D[FL/145/146/334]
7330,D,0,                      ,D[AR/ 54/146/334]
7331,D,0,                      ,D[AR/ 35/146/334]
7332,P,0,P[  -1/  44/ 106/  38],             
7333,P,0,P[  -9/   2/ 293/  -9],             
7334,D,0,                      ,D[AR/  6/146/334]
7335,D,0,                      ,D[AR/243/146/334]
7336,D,0,                      ,D[AR/132/146/334]
7337,P,1,P[ -34/   3/  34/  -3],             
7338,D,1,                      ,D[AR/221/146/334]
7339,D,1,                      ,D[AR/230/146/334]
7340,D,0,                      ,D[FL/264/146/334]
7341,P,0,P[ -10/  94/  10/  80],             
7342,D,0,                      ,D[AR/289/146/334]
7343,P,1,P[ -41/   0/ 240/  -1],             
7344,D,0,                      ,D[IM/146/146/334]
7345,P,0,P[ -11/  11/  11/  -8],             
7346,P,1,P[ -13/   1/ 105/ -13],             
7347,D,1,                      ,D[AR/  2/146/334]
7348,D,1,                      ,D[AR/224/146/334]
7349,P,0,P[  -5/  31/ 145/  30],             
7350,D,0,                      ,D[AR/272/146/334]
7351,P,0,P[  -4/   0/ 294/  -4],             
7352,P,0,P[  -1/   0/ 186/  -1],             
7353,D,1,                      ,D[AR/204/146/334]
7354,P,0,P[ -79/   2/  79/ -78],             
7355,P,0,P[ -68/   1/  68/  -5],             
7356,D,1,                      ,D[AR/179/145/334]
7357,D,0,                      ,D[AR/177/145/334]
7358,P,0,P[ -18/   4/ 285/ -17],             
7359,P,1,P[  -4/  84/   4/   2],             
7360,D,0,                      ,D[AR/225/145/334]
7361,P,0,P[ -55/  13/  55/ -44],             
7362,P,0,P[-111/   0/ 111/-106],             
7363,D,1,                      ,D[AR/125/145/334]
7364,D,1,                      ,D[FL/145/145/334]
7365,P,0,P[ -72/   6/ 147/ -65],             
7366,P,0,P[  -3/  17/  56/  -1],             
7367,D,0,                      ,D[FL/ 67/146/334]
7368,D,0,                      ,D[AR/270/146/334]
7369,D,0,                      ,D[AR/226/146/334]
7370,D,0,                      ,D[FL/259/146/334]
7371,P,0,P[  -3/   3/ 153/  -2],             
7372,D,1,                      ,D[AR/178/146/334]
7373,P,1,P[   0/   7/ 271/   1],             
7374,D,0,                      ,D[FL/124/146/334]
7375,P,1,P[  -1/   8/ 267/  -1],             
7376,P,0,P[ -66/  11/  66/   8],             
7377,P,0,P[  -1/  41/  42/   1],             
7378,D,0,                      ,D[AR/ 43/146/334]
7379,P,1,P[  -5/   0/ 230/  -5],             
7380,D,1,                      ,D[AR/176/146/334]
7381,P,0,P[ -20/   0/ 150/  -2],             
7382,D,0,                      ,D[FL/ 25/146/334]
7383,D,0,                      ,D[FL/123/146/334]
7384,D,1,                      ,D[AR/ 85/146/334]
7385,P,0,P[ -11/   0/ 234/ -11],             
7386,D,1,                      ,D[FL/144/146/334]
7387,P,1,P[  -1/   2/ 310/  -1],             
7388,D,1,                      ,D[AR/200/146/334]
7389,P,1,P[   0/  25/  76/   2],             
7390,D,0,                      ,D[FL/ 29/147/334]
7391,D,1,                      ,D[AR/133/147/334]
7392,P,0,P[  -1/   5/ 329/  -1],             
7393,P,0,P[  -9/   0/ 167/  -8],             
7394,P,0,P[   0/   9/ 119/   1],             
7395,P,0,P[ -19/   0/ 232/ -16],             
7396,P,0,P[   0/  73/   0/  65],             
7397,P,0,P[  -7/   0/ 143/  -1],             
7398,P,1,P[ -14/   0/ 227/ -14],             
7399,P,0,P[ -55/  13/  55/   7],             
7400,P,0,P[ -57/   0/  57/ -51],             
7401,P,0,P[  -2/   3/  86/   2],             
7402,D,1,                      ,D[IM/219/149/334]
7403,D,0,                      ,D[FL/205/149/334]
7404,P,0,P[ -54/   4/  54/  -1],             
7405,D,0,                      ,D[AR/135/149/334]
7406,D,0,                      ,D[FL/263/149/334]
7407,P,0,P[ -24/   0/ 193/ -22],             
7408,D,1,                      ,D[AR/219/149/334]
7409,P,0,P[   0/  11/ 323/   9],             
7410,P,0,P[  -3/  17/  56/   1],             
7411,P,0,P[ -11/   1/ 110/ -10],             
7412,D,0,                      ,D[AR/ 38/149/334]
7413,D,0,                      ,D[AR/ 80/149/334]
7414,D,0,                      ,D[FL/ 99/149/334]
7415,D,0,                      ,D[FL/ 49/149/334]
7416,P,0,P[  -3/   0/  91/  -3],             
7417,D,0,                      ,D[AR/ 51/149/334]
7418,D,1,                      ,D[AR/224/149/334]
7419,D,0,                      ,D[AR/199/149/334]
7420,P,1,P[  -2/   5/ 139/   4],             
7421,P,0,P[  -3/   0/ 135/  -3],             
7422,D,0,                      ,D[FL/263/149/334]
7423,D,1,                      ,D[FL/308/149/334]
7424,P,0,P[  -3/   0/ 318/  -3],             
