evaluation,choice,kept,PdetailsBackForwardChosenstepsWaled,DdetailsKindNumhotNumall
5737,P,0,P[ -14/   0/ 165/  -1],             
5738,P,0,P[  -1/   0/ 115/  -1],             
5739,D,0,                      ,D[AR/129/128/334]
5740,P,1,P[  -8/   0/  29/  -8],             
5741,D,1,                      ,D[AR/179/129/334]
5742,P,0,P[  -1/   0/ 115/  -1],             
5743,P,1,P[  -1/   0/ 289/  -1],             
5744,D,0,                      ,D[FL/ 29/129/334]
5745,P,1,P[  -2/   0/ 310/  -2],             
5746,P,1,P[   0/  12/ 322/  10],             
5747,D,0,                      ,D[FL/212/129/334]
5748,P,0,P[ -18/   1/ 127/ -17],             
5749,D,1,                      ,D[AR/ 41/129/334]
5750,P,0,P[ -34/   1/ 272/ -34],             
5751,D,1,                      ,D[FL/189/129/334]
5752,D,1,                      ,D[AR/178/129/334]
5753,P,1,P[  -7/   1/ 158/  -7],             
5754,D,0,                      ,D[AR/ 65/129/334]
5755,P,1,P[  -1/  27/  18/  -1],             
5756,D,1,                      ,D[AR/111/129/334]
5757,P,0,P[ -25/   0/ 243/  -3],             
5758,P,1,P[  -8/ 170/  88/  -5],             
5759,D,0,                      ,D[FL/254/129/334]
5760,D,0,                      ,D[AR/  5/129/334]
5761,P,0,P[  -1/   1/ 207/  -1],             
5762,P,0,P[  -2/  61/  28/   1],             
5763,P,0,P[   0/  11/ 268/  10],             
5764,D,0,                      ,D[FL/252/129/334]
5765,D,1,                      ,D[AR/  5/129/334]
5766,D,0,                      ,D[FL/183/130/334]
5767,P,1,P[  -8/   0/ 226/  -7],             
5768,D,0,                      ,D[AR/197/129/334]
5769,P,1,P[  -5/   0/ 237/  -1],             
5770,D,0,                      ,D[FL/ 46/129/334]
5771,P,0,P[  -2/   1/  49/  -2],             
5772,P,0,P[  -1/   1/ 207/  -1],             
5773,D,0,                      ,D[AR/ 17/129/334]
5774,D,0,                      ,D[FL/143/129/334]
5775,P,0,P[  -1/  16/   1/   1],             
5776,P,0,P[ -15/   0/ 191/ -14],             
5777,D,1,                      ,D[AR/197/129/334]
5778,P,0,P[ -64/  13/  64/ -56],             
5779,P,1,P[  -9/   2/   9/  -9],             
5780,P,0,P[ -41/  11/ 101/   6],             
5781,P,1,P[  -1/   0/  95/  -1],             
5782,D,0,                      ,D[IM/311/130/334]
5783,P,1,P[ -10/   2/  10/  -7],             
5784,P,0,P[   0/   4/ 330/   1],             
5785,P,0,P[  -3/   7/  30/   6],             
5786,P,1,P[  -8/   0/ 226/  -7],             
5787,P,0,P[   0/  66/  58/  62],             
5788,P,0,P[  -3/  35/ 240/   9],             
5789,D,0,                      ,D[AR/ 42/131/334]
5790,D,1,                      ,D[AR/ 18/131/334]
5791,D,1,                      ,D[AR/134/131/334]
5792,D,0,                      ,D[AR/134/131/334]
5793,P,1,P[  -2/   0/ 334/  -2],             
5794,P,0,P[   0/   9/ 283/   8],             
5795,P,0,P[  -4/  11/   4/   9],             
5796,P,0,P[   0/  10/ 215/   8],             
5797,D,1,                      ,D[AR/ 88/131/334]
5798,D,0,                      ,D[FL/136/131/334]
5799,P,1,P[  -1/   2/  63/   1],             
5800,P,0,P[  -6/  12/ 224/  11],             
5801,P,0,P[  -2/  20/ 112/  19],             
5802,P,0,P[ -50/   6/  50/   2],             
5803,P,1,P[ -18/   0/ 169/ -18],             
5804,P,0,P[  -1/   1/  31/  -1],             
5805,D,0,                      ,D[AR/130/131/334]
5806,D,0,                      ,D[FL/307/131/334]
5807,P,0,P[ -33/   1/ 296/ -33],             
5808,D,0,                      ,D[AR/294/131/334]
5809,P,0,P[  -1/   0/ 319/  -1],             
5810,P,0,P[  -1/  11/ 322/  -1],             
5811,P,0,P[   0/  10/ 215/   9],             
5812,P,1,P[ -45/   5/  45/ -34],             
5813,D,0,                      ,D[FL/ 67/131/334]
5814,P,0,P[  -3/   9/ 163/   7],             
5815,P,0,P[  -3/   0/ 270/  -3],             
5816,P,0,P[  -8/   0/ 174/  -7],             
5817,P,0,P[ -50/   6/  50/   2],             
5818,P,1,P[ -16/   2/ 277/ -16],             
5819,P,1,P[  -6/   1/ 300/  -6],             
5820,D,0,                      ,D[AR/158/131/334]
5821,P,0,P[ -81/  10/  81/ -68],             
5822,D,0,                      ,D[FL/104/131/334]
5823,P,0,P[  -1/ 239/  70/  53],             
5824,D,0,                      ,D[FL/126/131/334]
5825,D,0,                      ,D[AR/223/131/334]
5826,P,0,P[ -86/   3/  86/ -82],             
5827,P,0,P[  -1/   0/ 225/  -1],             
5828,P,1,P[  -8/   0/ 179/  -7],             
5829,P,0,P[  -1/   1/ 126/  -1],             
5830,P,1,P[ -27/   2/ 136/  -5],             
5831,D,1,                      ,D[FL/251/128/334]
5832,D,0,                      ,D[FL/183/129/334]
5833,P,0,P[   0/  10/ 324/   8],             
5834,P,1,P[ -11/  39/  11/  33],             
5835,P,0,P[ -23/   1/  23/ -21],             
5836,D,1,                      ,D[AR/175/129/334]
5837,D,0,                      ,D[IM/311/129/334]
5838,D,0,                      ,D[FL/235/129/334]
5839,P,1,P[ -97/   2/  97/ -17],             
5840,P,1,P[ -11/   2/ 229/   1],             
5841,P,1,P[  -1/   1/  68/  -1],             
5842,D,0,                      ,D[FL/254/129/334]
5843,P,1,P[  -1/   1/ 207/  -1],             
5844,D,1,                      ,D[AR/288/129/334]
5845,D,1,                      ,D[FL/160/129/334]
5846,P,1,P[ -23/   0/ 132/ -21],             
5847,D,0,                      ,D[AR/133/129/334]
5848,P,0,P[  -2/  33/ 266/  -1],             
5849,D,1,                      ,D[FL/282/129/334]
5850,P,0,P[ -37/   0/ 146/  -3],             
5851,P,0,P[  -1/   9/  47/   8],             
5852,D,0,                      ,D[AR/106/129/334]
5853,D,0,                      ,D[AR/248/129/334]
5854,D,0,                      ,D[AR/246/129/334]
5855,D,0,                      ,D[FL/235/129/334]
5856,D,0,                      ,D[AR/111/129/334]
5857,P,0,P[  -2/   0/ 323/  -2],             
5858,P,0,P[  -2/   2/ 108/  -2],             
5859,P,1,P[ -15/   6/ 279/   5],             
5860,P,0,P[  -7/   0/ 143/  -1],             
5861,P,0,P[ -34/   0/  34/ -31],             
5862,D,0,                      ,D[AR/111/129/334]
5863,P,0,P[  -3/   0/ 153/  -3],             
5864,P,0,P[   0/  11/  35/  10],             
5865,P,1,P[  -1/   1/ 235/  -1],             
5866,D,0,                      ,D[AR/175/129/334]
5867,D,0,                      ,D[AR/151/129/334]
5868,D,1,                      ,D[AR/180/129/334]
5869,D,0,                      ,D[AR/248/129/334]
5870,D,0,                      ,D[AR/294/129/334]
5871,P,0,P[   0/   9/ 302/   8],             
5872,D,1,                      ,D[AR/ 42/129/334]
5873,P,0,P[ -12/   1/ 230/ -12],             
5874,P,1,P[ -50/   5/ 110/  -4],             
5875,D,1,                      ,D[AR/ 86/130/334]
5876,P,0,P[   0/  17/ 261/   2],             
5877,D,0,                      ,D[FL/297/130/334]
5878,P,0,P[ -26/   3/  26/ -22],             
5879,D,0,                      ,D[AR/ 83/130/334]
5880,D,1,                      ,D[AR/111/130/334]
5881,P,0,P[  -3/  10/ 163/   9],             
5882,P,0,P[  -3/   0/ 271/  -1],             
5883,D,0,                      ,D[IM/ 93/129/334]
5884,D,0,                      ,D[AR/226/129/334]
5885,P,0,P[ -76/   6/  76/ -74],             
5886,D,1,                      ,D[FL/189/129/334]
5887,P,1,P[  -7/   0/ 212/  -1],             
5888,D,1,                      ,D[AR/130/130/334]
5889,D,0,                      ,D[AR/  4/130/334]
5890,D,1,                      ,D[AR/ 17/130/334]
5891,P,1,P[  -8/  81/ 131/   3],             
5892,P,0,P[ -27/   2/ 264/ -25],             
5893,D,1,                      ,D[FL/282/127/334]
5894,D,1,                      ,D[IM/ 77/127/334]
5895,D,0,                      ,D[AR/246/127/334]
5896,D,0,                      ,D[FL/ 77/127/334]
5897,D,1,                      ,D[AR/  2/127/334]
5898,P,0,P[  -4/   1/ 263/  -4],             
5899,D,0,                      ,D[AR/272/127/334]
5900,P,0,P[   0/   5/ 117/   4],             
5901,D,0,                      ,D[AR/227/127/334]
5902,P,0,P[  -3/   3/ 252/   2],             
5903,P,0,P[  -1/   9/  47/  -1],             
5904,D,0,                      ,D[AR/ 65/127/334]
5905,P,0,P[ -22/   0/  71/ -21],             
5906,P,0,P[  -2/  54/  18/  50],             
5907,D,1,                      ,D[FL/ 67/127/334]
5908,P,0,P[  -2/   0/ 323/  -2],             
5909,D,1,                      ,D[AR/284/132/334]
5910,D,0,                      ,D[AR/226/132/334]
5911,D,0,                      ,D[AR/153/132/334]
5912,P,0,P[   0/  28/  17/  25],             
5913,D,0,                      ,D[AR/223/132/334]
5914,P,0,P[  -1/   4/ 231/   3],             
5915,D,1,                      ,D[AR/272/132/334]
5916,D,0,                      ,D[FL/ 90/132/334]
5917,P,0,P[  -3/   1/  91/  -3],             
5918,P,1,P[  -3/   0/ 287/  -3],             
5919,P,0,P[  -1/  13/ 280/  -1],             
5920,P,0,P[  -2/  11/ 126/  -2],             
5921,P,1,P[   0/   6/ 287/   5],             
5922,D,0,                      ,D[FL/229/133/334]
5923,P,0,P[ -10/   0/ 246/  -9],             
5924,P,0,P[  -9/   0/ 175/  -1],             
5925,D,1,                      ,D[AR/243/133/334]
5926,D,1,                      ,D[AR/ 85/133/334]
5927,P,0,P[  -1/   1/ 212/  -1],             
5928,D,0,                      ,D[AR/198/133/334]
5929,D,1,                      ,D[AR/176/133/334]
5930,P,0,P[  -1/  20/ 111/  18],             
5931,D,0,                      ,D[AR/  6/133/334]
5932,P,1,P[  -4/   5/ 286/  -4],             
5933,D,1,                      ,D[KK/274/132/334]
5934,D,1,                      ,D[AR/179/132/334]
5935,D,0,                      ,D[FL/304/132/334]
5936,P,0,P[ -22/   1/  22/ -19],             
5937,D,1,                      ,D[AR/ 88/132/334]
5938,P,1,P[  -6/  59/ 100/  -5],             
5939,P,1,P[  -2/   0/ 221/  -2],             
5940,D,0,                      ,D[FL/  7/133/334]
5941,P,0,P[ -65/   1/  65/  -2],             
5942,D,0,                      ,D[AR/247/133/334]
5943,P,0,P[ -11/   1/ 333/ -10],             
5944,D,1,                      ,D[FL/259/133/334]
5945,P,0,P[  -1/   8/ 152/  -1],             
5946,P,0,P[ -39/   2/  39/ -33],             
5947,P,0,P[  -2/  11/ 112/  -1],             
5948,P,1,P[ -37/   0/  37/  -1],             
5949,D,0,                      ,D[FL/229/133/334]
5950,D,1,                      ,D[AR/140/133/334]
5951,D,1,                      ,D[AR/135/133/334]
5952,P,0,P[  -2/ 239/  70/ 211],             
5953,P,1,P[  -3/   1/ 109/  -2],             
5954,P,0,P[ -41/  12/ 101/   9],             
5955,D,0,                      ,D[FL/205/131/334]
5956,D,0,                      ,D[AR/ 40/131/334]
5957,D,0,                      ,D[FL/160/131/334]
5958,P,0,P[ -44/   6/  44/ -38],             
5959,D,0,                      ,D[FL/229/131/334]
5960,D,0,                      ,D[AR/ 86/131/334]
5961,D,0,                      ,D[FL/  7/131/334]
5962,P,0,P[  -2/  62/  28/   3],             
5963,P,0,P[   0/  11/ 122/   9],             
5964,P,1,P[  -2/   8/ 173/  -1],             
5965,D,0,                      ,D[AR/ 89/131/334]
5966,D,0,                      ,D[FL/259/131/334]
5967,P,0,P[  -6/   1/ 139/  -1],             
5968,D,0,                      ,D[FL/104/131/334]
5969,P,0,P[ -18/   0/ 303/ -15],             
5970,P,0,P[  -1/   0/ 164/  -1],             
5971,P,1,P[  -4/   1/ 263/  -4],             
5972,P,0,P[ -36/   1/ 273/ -31],             
5973,D,0,                      ,D[AR/247/131/334]
5974,D,1,                      ,D[AR/225/131/334]
5975,D,1,                      ,D[AR/ 84/131/334]
5976,D,1,                      ,D[AR/227/131/334]
5977,D,1,                      ,D[AR/268/131/334]
5978,P,1,P[  -1/   3/ 311/  -1],             
5979,P,0,P[  -1/  20/ 178/  19],             
5980,P,1,P[ -11/   0/ 188/  -2],             
5981,D,0,                      ,D[AR/177/131/334]
5982,D,0,                      ,D[IM/146/131/334]
5983,P,0,P[ -75/   3/  75/ -69],             
5984,D,0,                      ,D[AR/ 37/131/334]
5985,D,0,                      ,D[AR/132/131/334]
5986,D,1,                      ,D[AR/242/131/334]
5987,D,1,                      ,D[AR/ 41/131/334]
5988,P,0,P[  -1/   1/ 105/  -1],             
5989,P,0,P[ -39/   2/  39/ -36],             
5990,P,0,P[  -4/   0/ 268/  -4],             
5991,P,0,P[  -9/   0/ 293/  -1],             
5992,P,0,P[ -14/   0/ 205/  -3],             
5993,P,0,P[  -8/   3/ 161/   2],             
5994,P,0,P[ -41/   2/ 257/  -9],             
5995,P,0,P[  -7/   0/ 143/  -1],             
5996,D,0,                      ,D[FL/251/131/334]
5997,P,1,P[  -2/   2/ 189/   1],             
5998,P,1,P[  -6/   1/ 139/  -5],             
5999,D,0,                      ,D[FL/143/131/334]
6000,P,1,P[  -1/   0/ 116/  -1],             
6001,P,1,P[  -1/   0/ 258/  -1],             
6002,D,0,                      ,D[FL/104/131/334]
6003,P,1,P[ -27/   2/ 264/   1],             
6004,P,1,P[  -2/  15/ 189/  -2],             
6005,D,0,                      ,D[FL/167/131/334]
6006,P,0,P[  -3/  14/  73/  -1],             
6007,D,1,                      ,D[FL/ 93/131/334]
6008,D,0,                      ,D[FL/ 97/131/334]
6009,P,0,P[ -52/   0/  52/ -43],             
6010,P,1,P[   0/   9/ 269/   1],             
6011,D,1,                      ,D[AR/  3/131/334]
6012,D,1,                      ,D[AR/178/131/334]
6013,P,1,P[ -17/   0/ 194/  -2],             
6014,D,0,                      ,D[FL/276/131/334]
6015,D,0,                      ,D[AR/ 57/131/334]
6016,P,1,P[ -14/   0/ 188/  -1],             
6017,D,1,                      ,D[AR/179/131/334]
6018,D,0,                      ,D[FL/254/131/334]
6019,D,1,                      ,D[AR/222/131/334]
6020,P,0,P[  -3/   0/ 271/  -1],             
6021,P,1,P[  -4/   0/ 207/  -3],             
6022,P,1,P[  -1/   1/  31/  -1],             
6023,D,1,                      ,D[FL/212/131/334]
6024,D,1,                      ,D[FL/120/131/334]
6025,P,0,P[  -9/   0/ 293/  -9],             
6026,D,0,                      ,D[FL/167/133/334]
6027,D,1,                      ,D[AR/296/133/334]
6028,D,1,                      ,D[AR/247/132/334]
6029,D,1,                      ,D[AR/ 40/133/334]
6030,D,0,                      ,D[FL/228/133/334]
6031,D,0,                      ,D[FL/ 33/133/334]
6032,P,0,P[  -2/  28/  42/   4],             
6033,P,0,P[  -4/   2/ 110/  -4],             
6034,P,0,P[  -6/   2/  61/   1],             
6035,D,0,                      ,D[AR/  3/133/334]
6036,P,0,P[  -4/  11/ 112/  -4],             
6037,D,1,                      ,D[AR/179/133/334]
6038,D,0,                      ,D[AR/ 65/133/334]
6039,D,0,                      ,D[FL/ 33/133/334]
6040,P,1,P[  -4/   1/ 236/  -4],             
6041,P,0,P[  -8/  49/  68/   3],             
6042,P,1,P[   0/  28/  17/   1],             
6043,P,1,P[  -2/   0/ 309/  -2],             
6044,P,0,P[   0/   9/ 251/   8],             
6045,P,0,P[  -1/   0/  29/  -1],             
6046,P,1,P[  -2/   0/ 308/  -2],             
6047,D,0,                      ,D[AR/  4/134/334]
6048,P,0,P[   0/   7/ 294/   6],             
6049,P,0,P[  -7/  36/ 240/  30],             
6050,P,0,P[ -21/   1/ 198/ -19],             
6051,D,0,                      ,D[FL/232/134/334]
6052,P,0,P[  -1/   8/ 270/  -1],             
6053,D,1,                      ,D[AR/ 18/134/334]
6054,D,0,                      ,D[AR/135/133/334]
6055,P,0,P[ -41/  12/ 101/ -40],             
6056,P,0,P[ -80/  14/  80/  -2],             
6057,D,0,                      ,D[FL/182/133/334]
6058,D,0,                      ,D[AR/  5/133/334]
6059,P,0,P[  -8/   3/ 161/  -6],             
6060,D,0,                      ,D[AR/198/133/334]
6061,D,1,                      ,D[AR/130/133/334]
6062,D,1,                      ,D[AR/224/133/334]
6063,P,1,P[  -1/   4/ 259/  -1],             
6064,D,0,                      ,D[FL/232/133/334]
6065,P,0,P[  -3/   3/ 252/  -3],             
6066,P,0,P[  -1/   1/ 195/  -1],             
6067,D,1,                      ,D[IM/ 54/133/334]
6068,P,1,P[  -4/  11/   4/  -3],             
6069,D,1,                      ,D[AR/129/133/334]
6070,P,0,P[  -1/   1/ 195/  -1],             
6071,P,0,P[ -86/   1/  86/ -11],             
6072,D,0,                      ,D[FL/146/133/334]
6073,D,1,                      ,D[AR/158/133/334]
6074,D,0,                      ,D[AR/ 65/137/334]
6075,P,0,P[  -1/   0/  88/  -1],             
6076,D,0,                      ,D[AR/203/137/334]
6077,P,0,P[ -18/   0/ 303/  -1],             
6078,D,1,                      ,D[AR/250/137/334]
6079,D,0,                      ,D[AR/  5/137/334]
6080,D,1,                      ,D[AR/224/137/334]
6081,P,0,P[  -2/  62/  28/  -2],             
6082,P,1,P[ -82/  10/  82/   7],             
6083,P,1,P[  -3/   0/ 153/  -1],             
6084,D,1,                      ,D[AR/178/138/334]
6085,D,0,                      ,D[FL/167/138/334]
6086,D,0,                      ,D[AR/152/138/334]
6087,P,0,P[  -3/   4/ 108/   3],             
6088,D,0,                      ,D[FL/304/138/334]
6089,D,0,                      ,D[AR/155/138/334]
6090,D,0,                      ,D[AR/ 43/138/334]
6091,D,1,                      ,D[AR/  4/138/334]
6092,P,0,P[   0/  47/  13/  45],             
6093,D,0,                      ,D[IM/262/138/334]
6094,D,1,                      ,D[AR/ 98/138/334]
6095,D,0,                      ,D[FL/219/138/334]
6096,P,1,P[   0/   3/ 141/   2],             
6097,P,0,P[ -34/   1/  94/ -34],             
6098,D,1,                      ,D[AR/131/138/334]
6099,D,0,                      ,D[AR/ 40/138/334]
6100,D,1,                      ,D[FL/276/138/334]
6101,D,0,                      ,D[FL/281/138/334]
6102,D,0,                      ,D[AR/ 84/138/334]
6103,D,1,                      ,D[AR/222/138/334]
6104,P,1,P[  -1/   1/  16/  -1],             
6105,P,1,P[  -1/   0/ 218/  -1],             
6106,D,1,                      ,D[AR/  6/138/334]
6107,D,0,                      ,D[AR/198/138/334]
6108,P,1,P[ -32/   0/ 183/ -30],             
6109,D,1,                      ,D[AR/ 98/137/334]
6110,P,1,P[  -8/   0/ 329/  -8],             
6111,D,0,                      ,D[AR/289/137/334]
6112,D,0,                      ,D[FL/ 22/137/334]
6113,P,0,P[  -1/   0/ 319/  -1],             
6114,P,0,P[  -8/   0/ 284/  -1],             
6115,D,1,                      ,D[FL/159/137/334]
6116,P,0,P[ -44/   6/  44/ -43],             
6117,P,0,P[  -7/   0/ 301/  -2],             
6118,P,1,P[  -5/  30/ 238/  28],             
6119,D,1,                      ,D[AR/135/138/334]
6120,D,1,                      ,D[AR/106/138/334]
6121,P,0,P[ -40/   5/  40/ -39],             
6122,D,1,                      ,D[AR/243/139/334]
6123,D,0,                      ,D[AR/ 89/139/334]
6124,D,0,                      ,D[FL/219/139/334]
6125,P,1,P[  -9/   0/ 293/  -9],             
6126,D,0,                      ,D[AR/289/138/334]
6127,D,0,                      ,D[FL/235/138/334]
6128,D,1,                      ,D[AR/105/138/334]
6129,P,1,P[  -1/   0/  66/  -1],             
6130,P,1,P[  -1/   1/ 288/  -1],             
6131,D,1,                      ,D[AR/295/138/334]
6132,P,0,P[ -46/   8/ 106/   6],             
6133,P,1,P[  -5/   1/ 211/  -5],             
6134,P,0,P[  -1/   0/ 165/  -1],             
6135,P,0,P[ -86/   4/  86/ -86],             
6136,D,0,                      ,D[AR/201/138/334]
6137,D,0,                      ,D[FL/235/138/334]
6138,P,1,P[  -1/   9/ 173/  -1],             
6139,P,0,P[  -5/   1/ 227/  -5],             
6140,D,1,                      ,D[AR/273/138/334]
6141,D,0,                      ,D[FL/183/138/334]
6142,P,0,P[ -16/   0/  16/ -14],             
6143,D,0,                      ,D[IM/311/138/334]
6144,D,1,                      ,D[AR/ 41/138/334]
6145,P,0,P[  -2/   8/ 133/  -1],             
6146,D,0,                      ,D[FL/232/138/334]
6147,P,0,P[  -8/  49/  68/  46],             
6148,D,0,                      ,D[AR/154/138/334]
6149,D,0,                      ,D[AR/267/138/334]
6150,P,0,P[  -1/   0/ 283/  -1],             
6151,P,1,P[ -37/   4/  37/   3],             
6152,D,0,                      ,D[AR/127/138/334]
6153,D,1,                      ,D[AR/ 41/138/334]
6154,P,0,P[  -1/  18/ 188/  16],             
6155,P,1,P[  -1/   2/ 269/   1],             
6156,D,0,                      ,D[AR/226/138/334]
6157,D,0,                      ,D[AR/  2/138/334]
6158,P,1,P[ -11/   0/  11/  -3],             
6159,P,0,P[ -33/   4/ 291/ -33],             
6160,P,0,P[  -2/  12/ 126/  11],             
6161,D,0,                      ,D[FL/260/138/334]
6162,P,0,P[  -1/   0/ 199/  -1],             
6163,D,0,                      ,D[AR/248/138/334]
6164,P,0,P[ -44/   6/  44/   5],             
6165,P,1,P[  -1/   0/  87/  -1],             
6166,P,0,P[   0/   5/ 329/   4],             
6167,D,0,                      ,D[AR/273/138/334]
6168,P,0,P[ -17/   0/ 303/ -17],             
6169,D,0,                      ,D[AR/267/138/334]
6170,P,0,P[  -9/   0/ 285/  -9],             
6171,P,0,P[  -2/   2/ 152/  -2],             
6172,D,1,                      ,D[FL/219/138/334]
6173,P,0,P[ -37/   2/ 295/ -37],             
6174,P,0,P[  -5/   1/ 227/  -5],             
6175,P,0,P[ -20/   0/  20/ -20],             
6176,D,0,                      ,D[IM/124/139/334]
6177,D,1,                      ,D[IM/239/139/334]
6178,D,1,                      ,D[AR/105/139/334]
6179,P,1,P[  -1/   1/ 218/  -1],             
6180,P,0,P[  -6/   1/ 278/  -5],             
6181,D,1,                      ,D[AR/  3/139/334]
6182,D,0,                      ,D[FL/182/139/334]
6183,D,0,                      ,D[FL/136/139/334]
6184,P,0,P[ -85/   0/  85/ -78],             
6185,D,1,                      ,D[AR/  4/139/334]
6186,D,0,                      ,D[AR/179/139/334]
6187,P,1,P[  -1/   4/ 204/  -1],             
6188,D,1,                      ,D[FL/ 74/139/334]
6189,P,0,P[ -56/   8/  59/   7],             
6190,P,0,P[ -12/   2/ 230/   1],             
6191,D,0,                      ,D[AR/ 40/140/334]
6192,P,0,P[ -41/  12/ 101/ -38],             
6193,P,0,P[  -4/   0/ 293/  -4],             
6194,D,0,                      ,D[AR/250/140/334]
6195,D,1,                      ,D[AR/176/140/334]
6196,P,0,P[  -9/  18/   9/  -7],             
6197,P,0,P[  -6/   0/  57/  -6],             
6198,D,1,                      ,D[AR/204/140/334]
6199,P,1,P[ -16/   0/ 207/  -1],             
6200,P,0,P[ -10/   0/ 334/ -10],             
6201,D,1,                      ,D[AR/ 21/140/334]
6202,D,1,                      ,D[IM/124/139/334]
6203,D,0,                      ,D[FL/307/139/334]
6204,D,1,                      ,D[FL/219/139/334]
6205,P,0,P[  -3/   1/  91/  -3],             
6206,P,1,P[ -11/   0/ 121/  -1],             
6207,D,0,                      ,D[FL/254/139/334]
6208,P,1,P[ -11/   0/ 159/ -11],             
6209,D,0,                      ,D[AR/181/137/334]
6210,D,0,                      ,D[FL/ 51/137/334]
6211,D,0,                      ,D[FL/274/137/334]
6212,D,1,                      ,D[AR/130/137/334]
6213,D,0,                      ,D[AR/243/137/334]
6214,D,0,                      ,D[AR/  4/137/334]
6215,P,0,P[ -32/   3/  92/ -30],             
6216,P,0,P[  -3/ 175/  83/ 149],             
6217,D,0,                      ,D[AR/296/137/334]
6218,P,0,P[  -2/  12/ 126/  -1],             
6219,D,1,                      ,D[AR/181/137/334]
6220,P,0,P[  -5/   0/ 326/  -1],             
6221,P,1,P[  -1/   0/ 225/  -1],             
6222,D,1,                      ,D[FL/189/137/334]
6223,P,1,P[  -1/   0/  98/  -1],             
6224,D,0,                      ,D[FL/ 46/137/334]
6225,D,0,                      ,D[FL/260/137/334]
6226,P,0,P[  -4/   8/   4/  -1],             
6227,D,1,                      ,D[AR/ 38/137/334]
6228,D,0,                      ,D[FL/262/137/334]
6229,D,1,                      ,D[AR/  6/137/334]
6230,D,0,                      ,D[AR/133/137/334]
6231,D,1,                      ,D[AR/111/137/334]
6232,D,0,                      ,D[FL/120/138/334]
6233,P,0,P[  -3/  10/ 204/  -2],             
6234,P,0,P[  -1/   3/ 237/  -1],             
6235,P,1,P[ -38/   0/  98/  -4],             
6236,P,0,P[  -1/  28/  42/   3],             
6237,D,0,                      ,D[AR/ 83/138/334]
6238,P,1,P[  -6/  14/   6/  -6],             
6239,D,0,                      ,D[AR/ 85/138/334]
6240,D,0,                      ,D[IM/140/138/334]
6241,D,1,                      ,D[AR/ 37/138/334]
6242,D,1,                      ,D[AR/105/138/334]
6243,P,1,P[   0/   5/ 257/   4],             
6244,P,0,P[  -3/  12/  73/  -3],             
6245,D,1,                      ,D[AR/  6/138/334]
6246,P,0,P[ -50/   6/  50/ -40],             
6247,P,0,P[ -60/   3/  60/  -4],             
6248,D,0,                      ,D[AR/179/138/334]
6249,D,0,                      ,D[FL/219/138/334]
6250,P,0,P[  -5/   1/ 227/  -5],             
6251,P,0,P[   0/  18/ 260/   1],             
6252,P,1,P[   0/   8/ 321/   7],             
6253,D,1,                      ,D[AR/ 38/138/334]
6254,P,0,P[  -6/   1/ 327/  -6],             
6255,D,0,                      ,D[AR/  2/138/334]
6256,D,1,                      ,D[AR/151/138/334]
6257,P,0,P[ -40/   1/ 273/ -35],             
6258,P,1,P[ -69/   3/  69/  -2],             
6259,P,0,P[ -11/   1/ 163/ -10],             
6260,P,1,P[  -2/   0/ 171/  -2],             
6261,D,1,                      ,D[AR/271/138/334]
6262,P,0,P[ -14/   0/  14/ -13],             
6263,P,0,P[ -16/   0/ 234/  -2],             
6264,P,0,P[  -5/   1/ 142/  -5],             
6265,D,1,                      ,D[AR/106/138/334]
6266,D,1,                      ,D[AR/197/136/334]
6267,D,0,                      ,D[AR/129/136/334]
6268,P,1,P[  -8/   0/ 245/  -8],             
6269,D,1,                      ,D[AR/225/136/334]
6270,P,1,P[  -2/   0/ 255/  -2],             
6271,D,0,                      ,D[FL/ 22/136/334]
6272,P,1,P[ -30/   7/  90/   3],             
6273,P,0,P[  -1/  29/ 175/   1],             
6274,P,1,P[  -1/   3/ 170/  -1],             
6275,D,1,                      ,D[FL/ 36/137/334]
6276,P,1,P[ -81/   2/  81/  -6],             
6277,P,1,P[   0/  55/  17/  10],             
6278,P,0,P[   0/  10/ 215/   1],             
6279,P,0,P[   0/   3/  24/   2],             
6280,P,1,P[  -1/   1/ 195/  -1],             
6281,D,0,                      ,D[FL/146/135/334]
6282,P,0,P[  -2/   1/ 270/  -2],             
6283,P,0,P[ -33/   3/ 266/ -32],             
6284,D,0,                      ,D[FL/251/135/334]
6285,D,0,                      ,D[AR/ 88/135/334]
6286,D,0,                      ,D[IM/206/135/334]
6287,D,0,                      ,D[AR/ 86/135/334]
6288,D,0,                      ,D[AR/135/135/334]
6289,P,0,P[ -34/   4/  94/  -1],             
6290,D,0,                      ,D[FL/182/135/334]
6291,P,0,P[  -7/  22/   7/  -2],             
6292,D,0,                      ,D[AR/198/135/334]
6293,D,0,                      ,D[AR/  6/135/334]
6294,P,1,P[  -1/   1/  68/  -1],             
6295,D,1,                      ,D[AR/ 65/135/334]
6296,P,0,P[  -1/   9/ 149/   8],             
6297,D,1,                      ,D[AR/ 88/139/334]
6298,D,0,                      ,D[FL/ 22/139/334]
6299,P,0,P[ -85/   0/  85/ -15],             
6300,P,0,P[   0/  10/ 172/   9],             
6301,P,0,P[  -3/  20/ 111/  17],             
6302,D,0,                      ,D[AR/222/139/334]
6303,D,0,                      ,D[AR/109/139/334]
6304,D,0,                      ,D[FL/182/139/334]
6305,D,1,                      ,D[FL/146/139/334]
6306,D,0,                      ,D[AR/268/139/334]
6307,D,0,                      ,D[AR/ 42/139/334]
